2015-01-01	0	1420038001	11677500	56168872864	4596407780
2015-01-01	1	1420041601	11677500	56168872864	4596407780
2015-01-01	2	1420045201	11679000	56171026720	4596512520
2015-01-01	3	1420048801	11679000	56171026720	4596512520
2015-01-01	4	1420052400	11679440	56173527688	4596603590
2015-01-01	5	1420056000	11679440	56173527688	4596603590
2015-01-01	6	1420059693	11679557	56175500276	4596646505
2015-01-01	7	1420063200	11679557	56175500276	4596646505
2015-01-01	8	1420066800	11679694	56176568821	4596668868
2015-01-01	9	1420070400	11679694	56176568821	4596668868
2015-01-01	10	1420074000	11680000	56177686741	4596697042
2015-01-01	11	1420077600	11680000	56177686741	4596697042
2015-01-01	12	1420081200	11679782	56179251962	4596753408
2015-01-01	13	1420084800	11679782	56179251962	4596753408
2015-01-01	14	1420088400	11680156	56181594351	4596830205
2015-01-01	15	1420092000	11680156	56181594351	4596830205
2015-01-01	16	1420095601	11680518	56184321829	4596912053
2015-01-01	17	1420099201	11680518	56184321829	4596912053
2015-01-01	18	1420102800	11680849	56186788814	4596996033
2015-01-01	19	1420106402	11680849	56186788814	4596996033
2015-01-01	20	1420110000	11681358	56187951832	4597082481
2015-01-01	21	1420113601	11681358	56187951832	4597082481
2015-01-01	22	1420117201	11681882	56190986605	4597169387
2015-01-01	23	1420120800	11681882	56190986605	4597169387
2015-01-02	0	1420124401	11682432	56194881295	4597278597
2015-01-02	1	1420128000	11682432	56194881295	4597278597
2015-01-02	2	1420131600	11682925	56198255422	4597384575
2015-01-02	3	1420135200	11682925	56198255422	4597384575
2015-01-02	4	1420138800	11683168	56201108891	4597452075
2015-01-02	5	1420142400	11683168	56201108891	4597452075
2015-01-02	6	1420146055	11683311	56202751439	4597486201
2015-01-02	7	1420149601	11683311	56202751439	4597486201
2015-01-02	8	1420153200	11683376	56203842648	4597504909
2015-01-02	9	1420156800	11683376	56203842648	4597504909
2015-01-02	10	1420160400	11683537	56205055822	4597528968
2015-01-02	11	1420164001	11683537	56205055822	4597528968
2015-01-02	12	1420167600	11683705	56207079194	4597578395
2015-01-02	13	1420171200	11683705	56207079194	4597578395
2015-01-02	14	1420174800	11684016	56209573440	4597646459
2015-01-02	15	1420178400	11684016	56209573440	4597646459
2015-01-02	16	1420182000	11684240	56212247850	4597721335
2015-01-02	17	1420185600	11684240	56212247850	4597721335
2015-01-02	18	1420189200	11684138	56214507058	4597802437
2015-01-02	19	1420192800	11684138	56214507058	4597802437
2015-01-02	20	1420196400	11684631	56217499139	4597889635
2015-01-02	21	1420200000	11684631	56217499139	4597889635
2015-01-02	22	1420203600	11685079	56220851688	4597991299
2015-01-02	23	1420207200	11685079	56220851688	4597991299
2015-01-03	0	1420210800	11685593	56224264074	4598105147
