2007-09-01	0
2007-09-01	1
2007-09-01	2
2007-09-01	3
2007-09-01	4
2007-09-01	5
2007-09-01	6	1188593402	404646	1691992976	337986313
2007-09-01	7
2007-09-01	8
2007-09-01	9
2007-09-01	10
2007-09-01	11
2007-09-01	12
2007-09-01	13
2007-09-01	14
2007-09-01	15
2007-09-01	16
2007-09-01	17
2007-09-01	18
2007-09-01	19
2007-09-01	20
2007-09-01	21
2007-09-01	22
2007-09-01	23
2007-09-02	0
2007-09-02	1
2007-09-02	2
2007-09-02	3
2007-09-02	4
2007-09-02	5
2007-09-02	6	1188679802	408576	1708800790	341165887
2007-09-02	7
2007-09-02	8
2007-09-02	9
2007-09-02	10
2007-09-02	11
2007-09-02	12
2007-09-02	13
2007-09-02	14
2007-09-02	15
2007-09-02	16
2007-09-02	17
2007-09-02	18
2007-09-02	19
2007-09-02	20
2007-09-02	21
2007-09-02	22
2007-09-02	23
2007-09-03	0
2007-09-03	1
2007-09-03	2
2007-09-03	3
2007-09-03	4
2007-09-03	5
2007-09-03	6	1188766202	412912	1726291235	344319184
2007-09-03	7
2007-09-03	8
2007-09-03	9
2007-09-03	10
2007-09-03	11
2007-09-03	12
2007-09-03	13
2007-09-03	14
2007-09-03	15
2007-09-03	16
2007-09-03	17
2007-09-03	18
2007-09-03	19
2007-09-03	20
2007-09-03	21
2007-09-03	22
2007-09-03	23
2007-09-04	0
2007-09-04	1
2007-09-04	2
2007-09-04	3
2007-09-04	4
2007-09-04	5
2007-09-04	6	1188852602	415030	1741510239	347168576
2007-09-04	7
2007-09-04	8
2007-09-04	9
2007-09-04	10
2007-09-04	11
2007-09-04	12
2007-09-04	13
2007-09-04	14
2007-09-04	15
2007-09-04	16
2007-09-04	17
2007-09-04	18
2007-09-04	19
2007-09-04	20
2007-09-04	21
2007-09-04	22
2007-09-04	23
2007-09-05	0
2007-09-05	1
2007-09-05	2
2007-09-05	3
2007-09-05	4
2007-09-05	5
2007-09-05	6	1188939002	417641	1757166189	349885128
2007-09-05	7
2007-09-05	8
2007-09-05	9
2007-09-05	10
2007-09-05	11
2007-09-05	12
2007-09-05	13
2007-09-05	14
2007-09-05	15
2007-09-05	16
2007-09-05	17
2007-09-05	18
2007-09-05	19
2007-09-05	20
2007-09-05	21
2007-09-05	22
2007-09-05	23
2007-09-06	0
2007-09-06	1
2007-09-06	2
2007-09-06	3
2007-09-06	4
2007-09-06	5
2007-09-06	6	1189025402	420599	1773047758	352732048
2007-09-06	7
2007-09-06	8
2007-09-06	9
2007-09-06	10
2007-09-06	11
2007-09-06	12
2007-09-06	13
2007-09-06	14
2007-09-06	15
2007-09-06	16
2007-09-06	17
2007-09-06	18
2007-09-06	19
2007-09-06	20
2007-09-06	21
2007-09-06	22
2007-09-06	23
2007-09-07	0
2007-09-07	1
2007-09-07	2
2007-09-07	3
2007-09-07	4
2007-09-07	5
2007-09-07	6	1189111802	423764	1789377989	355656518
2007-09-07	7
2007-09-07	8
2007-09-07	9
2007-09-07	10
2007-09-07	11
2007-09-07	12
2007-09-07	13
2007-09-07	14
2007-09-07	15
2007-09-07	16
2007-09-07	17
2007-09-07	18
2007-09-07	19
2007-09-07	20
2007-09-07	21
2007-09-07	22
2007-09-07	23
2007-09-08	0
2007-09-08	1
2007-09-08	2
2007-09-08	3
2007-09-08	4
2007-09-08	5
2007-09-08	6	1189198202	426161	1805979983	358667137
2007-09-08	7
2007-09-08	8
2007-09-08	9
2007-09-08	10
2007-09-08	11
2007-09-08	12
2007-09-08	13
2007-09-08	14
2007-09-08	15
2007-09-08	16
2007-09-08	17
2007-09-08	18
2007-09-08	19
2007-09-08	20
2007-09-08	21
2007-09-08	22
2007-09-08	23
2007-09-09	0
2007-09-09	1
2007-09-09	2
2007-09-09	3
2007-09-09	4
2007-09-09	5
2007-09-09	6	1189284602	430127	1824384940	361849207
2007-09-09	7
2007-09-09	8
2007-09-09	9
2007-09-09	10
2007-09-09	11
2007-09-09	12
2007-09-09	13
2007-09-09	14
2007-09-09	15
2007-09-09	16
2007-09-09	17
2007-09-09	18
2007-09-09	19
2007-09-09	20
2007-09-09	21
2007-09-09	22
2007-09-09	23
2007-09-10	0
2007-09-10	1
2007-09-10	2
2007-09-10	3
2007-09-10	4
2007-09-10	5
2007-09-10	6	1189371002	434446	1842518989	365121563
2007-09-10	7
2007-09-10	8
2007-09-10	9
2007-09-10	10
2007-09-10	11
2007-09-10	12
2007-09-10	13
2007-09-10	14
2007-09-10	15
2007-09-10	16
2007-09-10	17
2007-09-10	18
2007-09-10	19
2007-09-10	20
2007-09-10	21
2007-09-10	22
2007-09-10	23
2007-09-11	0
2007-09-11	1
2007-09-11	2
2007-09-11	3
2007-09-11	4
2007-09-11	5
2007-09-11	6	1189457402	435459	1858544538	368195632
2007-09-11	7
2007-09-11	8
2007-09-11	9
2007-09-11	10
2007-09-11	11
2007-09-11	12
2007-09-11	13
2007-09-11	14
2007-09-11	15
2007-09-11	16
2007-09-11	17
2007-09-11	18
2007-09-11	19
2007-09-11	20
2007-09-11	21
2007-09-11	22
2007-09-11	23
2007-09-12	0
2007-09-12	1
2007-09-12	2
2007-09-12	3
2007-09-12	4
2007-09-12	5
2007-09-12	6	1189543802	436046	1874362207	371082753
2007-09-12	7
2007-09-12	8
2007-09-12	9
2007-09-12	10
2007-09-12	11
2007-09-12	12
2007-09-12	13
2007-09-12	14
2007-09-12	15
2007-09-12	16
2007-09-12	17
2007-09-12	18
2007-09-12	19
2007-09-12	20
2007-09-12	21
2007-09-12	22
2007-09-12	23
2007-09-13	0
2007-09-13	1
2007-09-13	2
2007-09-13	3
2007-09-13	4
2007-09-13	5
2007-09-13	6	1189630202	433524	1890261426	374180918
2007-09-13	7
2007-09-13	8
2007-09-13	9
2007-09-13	10
2007-09-13	11
2007-09-13	12
2007-09-13	13
2007-09-13	14
2007-09-13	15
2007-09-13	16
2007-09-13	17
2007-09-13	18
2007-09-13	19
2007-09-13	20
2007-09-13	21
2007-09-13	22
2007-09-13	23
2007-09-14	0
2007-09-14	1
2007-09-14	2
2007-09-14	3
2007-09-14	4
2007-09-14	5
2007-09-14	6	1189716602	431135	1903683601	376724823
2007-09-14	7
2007-09-14	8
2007-09-14	9
2007-09-14	10
2007-09-14	11
2007-09-14	12
2007-09-14	13
2007-09-14	14
2007-09-14	15
2007-09-14	16
2007-09-14	17
2007-09-14	18
2007-09-14	19
2007-09-14	20
2007-09-14	21
2007-09-14	22
2007-09-14	23
2007-09-15	0
2007-09-15	1
2007-09-15	2
2007-09-15	3
2007-09-15	4
2007-09-15	5
2007-09-15	6	1189803002	434810	1920063381	380055141
2007-09-15	7
2007-09-15	8
2007-09-15	9
2007-09-15	10
2007-09-15	11
2007-09-15	12
2007-09-15	13
2007-09-15	14
2007-09-15	15
2007-09-15	16
2007-09-15	17
2007-09-15	18
2007-09-15	19
2007-09-15	20
2007-09-15	21
2007-09-15	22
2007-09-15	23
2007-09-16	0
2007-09-16	1
2007-09-16	2
2007-09-16	3
2007-09-16	4
2007-09-16	5
2007-09-16	6	1189889402	438441	1938329819	383536930
2007-09-16	7
2007-09-16	8
2007-09-16	9
2007-09-16	10
2007-09-16	11
2007-09-16	12
2007-09-16	13
2007-09-16	14
2007-09-16	15
2007-09-16	16
2007-09-16	17
2007-09-16	18
2007-09-16	19
2007-09-16	20
2007-09-16	21
2007-09-16	22
2007-09-16	23
2007-09-17	0
2007-09-17	1
2007-09-17	2
2007-09-17	3
2007-09-17	4
2007-09-17	5
2007-09-17	6	1189975802	442986	1957542911	387207264
2007-09-17	7
2007-09-17	8
2007-09-17	9
2007-09-17	10
2007-09-17	11
2007-09-17	12
2007-09-17	13
2007-09-17	14
2007-09-17	15
2007-09-17	16
2007-09-17	17
2007-09-17	18
2007-09-17	19
2007-09-17	20
2007-09-17	21
2007-09-17	22
2007-09-17	23
2007-09-18	0
2007-09-18	1
2007-09-18	2
2007-09-18	3
2007-09-18	4
2007-09-18	5
2007-09-18	6	1190062202	447488	1977029058	390857942
2007-09-18	7
2007-09-18	8
2007-09-18	9
2007-09-18	10
2007-09-18	11
2007-09-18	12
2007-09-18	13
2007-09-18	14
2007-09-18	15
2007-09-18	16
2007-09-18	17
2007-09-18	18
2007-09-18	19
2007-09-18	20
2007-09-18	21
2007-09-18	22
2007-09-18	23
2007-09-19	0
2007-09-19	1
2007-09-19	2
2007-09-19	3
2007-09-19	4
2007-09-19	5
2007-09-19	6	1190148602	450514	1993248092	393874897
2007-09-19	7
2007-09-19	8
2007-09-19	9
2007-09-19	10
2007-09-19	11
2007-09-19	12
2007-09-19	13
2007-09-19	14
2007-09-19	15
2007-09-19	16
2007-09-19	17
2007-09-19	18
2007-09-19	19
2007-09-19	20
2007-09-19	21
2007-09-19	22
2007-09-19	23
2007-09-20	0
2007-09-20	1
2007-09-20	2
2007-09-20	3
2007-09-20	4
2007-09-20	5
2007-09-20	6	1190235002	453545	2009436495	396731357
2007-09-20	7
2007-09-20	8
2007-09-20	9
2007-09-20	10
2007-09-20	11
2007-09-20	12
2007-09-20	13
2007-09-20	14
2007-09-20	15
2007-09-20	16
2007-09-20	17
2007-09-20	18
2007-09-20	19
2007-09-20	20
2007-09-20	21
2007-09-20	22
2007-09-20	23
2007-09-21	0
2007-09-21	1
2007-09-21	2
2007-09-21	3
2007-09-21	4
2007-09-21	5
2007-09-21	6	1190321402	456154	2023983742	399318664
2007-09-21	7
2007-09-21	8
2007-09-21	9
2007-09-21	10
2007-09-21	11
2007-09-21	12
2007-09-21	13
2007-09-21	14
2007-09-21	15
2007-09-21	16
2007-09-21	17
2007-09-21	18
2007-09-21	19
2007-09-21	20
2007-09-21	21
2007-09-21	22
2007-09-21	23
2007-09-22	0
2007-09-22	1
2007-09-22	2
2007-09-22	3
2007-09-22	4
2007-09-22	5
2007-09-22	6	1190407802	458814	2039668187	401942358
2007-09-22	7
2007-09-22	8
2007-09-22	9
2007-09-22	10
2007-09-22	11
2007-09-22	12
2007-09-22	13
2007-09-22	14
2007-09-22	15
2007-09-22	16
2007-09-22	17
2007-09-22	18
2007-09-22	19
2007-09-22	20
2007-09-22	21
2007-09-22	22
2007-09-22	23
2007-09-23	0
2007-09-23	1
2007-09-23	2
2007-09-23	3
2007-09-23	4
2007-09-23	5
2007-09-23	6	1190494202	462926	2058985975	405102679
2007-09-23	7
