2009-01-01	0	1230735762	1956727	8208177465	1694112337
2009-01-01	1	1230739161	1956989	8208014449	1694224291
2009-01-01	2	1230742664	1957376	8208667291	1694354732
2009-01-01	3	1230746508	1957590	8209285396	1694455631
2009-01-01	4	1230749906	1957716	8209826639	1694532200
2009-01-01	5	1230753661	1957847	8210280254	1694587952
2009-01-01	6	1230757058	1957951	8210649121	1694627563
2009-01-01	7	1230760838	1958028	8210885386	1694655228
2009-01-01	8	1230764533	1958046	8209540444	1694690448
2009-01-01	9	1230767957	1958033	8208958740	1694698148
2009-01-01	10	1230771697	1958096	8209206591	1694723134
2009-01-01	11	1230775100	1958172	8209557741	1694755583
2009-01-01	12	1230778821	1958293	8210049509	1694800316
2009-01-01	13	1230782544	1958431	8210623466	1694856345
2009-01-01	14	1230785954	1958625	8211463152	1694917968
2009-01-01	15	1230789692	1958755	8211780517	1694984030
2009-01-01	16	1230793138	1958904	8212476834	1695053631
2009-01-01	17	1230796813	1959062	8213080413	1695124765
2009-01-01	18	1230800541	1959099	8213679881	1695198251
2009-01-01	19	1230804144	1959290	8214314370	1695275006
2009-01-01	20	1230807501	1959390	8215244343	1695343817
2009-01-01	21	1230811329	1959474	8215898243	1695413459
2009-01-01	22	1230814630	1959617	8216708242	1695497160
2009-01-01	23	1230818315	1959823	8217535476	1695597128
2009-01-02	0	1230821992	1960112	8218548136	1695700497
2009-01-02	1	1230825536	1960386	8219244088	1695800888
2009-01-02	2	1230829221	1960646	8219868927	1695894854
2009-01-02	3	1230832756	1960709	8220415865	1695973321
2009-01-02	4	1230836486	1960878	8221079822	1696035200
2009-01-02	5	1230839923	1960912	8221533455	1696081582
2009-01-02	6	1230843596	1960976	8221889705	1696112708
2009-01-02	7	1230847215	1961059	8222157120	1696137310
2009-01-02	8	1230850891	1961171	8222569753	1696172386
2009-01-02	9	1230854310	1961157	8222612090	1696176753
2009-01-02	10	1230858056	1961253	8222890805	1696199911
2009-01-02	11	1230861508	1961292	8223228178	1696229013
2009-01-02	12	1230865277	1961364	8223660736	1696270854
2009-01-02	13	1230868667	1961479	8224184481	1696322223
2009-01-02	14	1230872447	1961569	8224716738	1696382902
2009-01-02	15	1230876016	1961711	8225381837	1696449217
2009-01-02	16	1230879550	1961825	8226034187	1696518323
2009-01-02	17	1230883214	1961995	8226614989	1696586333
2009-01-02	18	1230886935	1962194	8227332170	1696659405
2009-01-02	19	1230890348	1962380	8228091194	1696734140
2009-01-02	20	1230894001	1962506	8228787734	1696806072
2009-01-02	21	1230897638	1962680	8229440318	1696877905
2009-01-02	22	1230901261	1962711	8229601894	1696959457
2009-01-02	23	1230904940	1962959	8230541095	1697054094
2009-01-03	0	1230908325	1963169	8231504578	1697152693
2009-01-03	1	1230911871	1963480	8232536328	1697254820
2009-01-03	2	1230915551	1963781	8233372638	1697351551
2009-01-03	3	1230919083	1963979	8234268740	1697433453
2009-01-03	4	1230922793	1964163	8234966864	1697495468
2009-01-03	5	1230926529	1964256	8235463310	1697543818
2009-01-03	6	1230929953	1964335	8235845672	1697576938
2009-01-03	7	1230933723	1964405	8236097904	1697601970
2009-01-03	8	1230937122	1964498	8236519785	1697637749
2009-01-03	9	1230940874	1964496	8236570908	1697643169
2009-01-03	10	1230944310	1964556	8236856167	1697667995
2009-01-03	11	1230948100	1964646	8237210728	1697703067
2009-01-03	12	1230951543	1964762	8237698809	1697750519
2009-01-03	13	1230955085	1964819	8238276494	1697806912
2009-01-03	14	1230958786	1964978	8238944050	1697875238
2009-01-03	15	1230962530	1965122	8239628868	1697945539
